time,open,high,low,close,volume
2024-12-19 01:37:00+09:00,2.4555,2.4608,2.4548,2.4600,1145449.2
2024-12-19 01:38:00+09:00,2.4599,2.4606,2.4571,2.4580,1180490.8
2024-12-19 01:39:00+09:00,2.4581,2.4611,2.4565,2.4570,1007357.9
2024-12-19 01:40:00+09:00,2.4570,2.4640,2.4555,2.4639,1759977.9
2024-12-19 01:41:00+09:00,2.4640,2.4667,2.4632,2.4656,2293597.8
2024-12-19 01:42:00+09:00,2.4655,2.4667,2.4609,2.4640,1403251.5
2024-12-19 01:43:00+09:00,2.4640,2.4681,2.4637,2.4669,902913.5
2024-12-19 01:44:00+09:00,2.4668,2.4706,2.4651,2.4704,1497805.9
2024-12-19 01:45:00+09:00,2.4704,2.4711,2.4680,2.4692,1305373.6
2024-12-19 01:46:00+09:00,2.4692,2.4726,2.4685,2.4696,1940659.9
2024-12-19 01:47:00+09:00,2.4695,2.4703,2.4641,2.4649,1374349.8
2024-12-19 01:48:00+09:00,2.4649,2.4676,2.4640,2.4674,928522.9
2024-12-19 01:49:00+09:00,2.4674,2.4693,2.4659,2.4681,678570.7
2024-12-19 01:50:00+09:00,2.4680,2.4754,2.4680,2.4753,1763913.7
2024-12-19 01:51:00+09:00,2.4753,2.4774,2.4714,2.4772,1514123.3
2024-12-19 01:52:00+09:00,2.4772,2.4775,2.4692,2.4705,3989111.7
2024-12-19 01:53:00+09:00,2.4704,2.4715,2.4701,2.4707,524224.1
2024-12-19 01:54:00+09:00,2.4706,2.4712,2.4661,2.4692,1626665.0
2024-12-19 01:55:00+09:00,2.4692,2.4696,2.4629,2.4644,1819012.3
2024-12-19 01:56:00+09:00,2.4644,2.4678,2.4643,2.4675,841558.7
2024-12-19 01:57:00+09:00,2.4675,2.4680,2.4597,2.4610,3089350.5
2024-12-19 01:58:00+09:00,2.4611,2.4643,2.4578,2.4639,1506641.2
2024-12-19 01:59:00+09:00,2.4639,2.4648,2.4624,2.4627,415093.1
2024-12-19 02:00:00+09:00,2.4627,2.4631,2.4589,2.4594,663690.9
2024-12-19 02:01:00+09:00,2.4595,2.4602,2.4560,2.4570,868122.3
2024-12-19 02:02:00+09:00,2.4569,2.4590,2.4512,2.4535,2398457.3
2024-12-19 02:03:00+09:00,2.4535,2.4557,2.4501,2.4553,1471880.0
2024-12-19 02:04:00+09:00,2.4554,2.4580,2.4534,2.4548,760848.1
2024-12-19 02:05:00+09:00,2.4548,2.4548,2.4476,2.4492,1184059.6
2024-12-19 02:06:00+09:00,2.4492,2.4495,2.4444,2.4488,1590233.4
2024-12-19 02:07:00+09:00,2.4488,2.4488,2.4420,2.4427,1271281.4
2024-12-19 02:08:00+09:00,2.4426,2.4546,2.4426,2.4509,2664023.1
2024-12-19 02:09:00+09:00,2.4509,2.4550,2.4489,2.4490,1438211.4
2024-12-19 02:10:00+09:00,2.4490,2.4515,2.4481,2.4507,913696.6
2024-12-19 02:11:00+09:00,2.4507,2.4567,2.4502,2.4552,1969816.9
2024-12-19 02:12:00+09:00,2.4552,2.4573,2.4532,2.4572,973660.3
2024-12-19 02:13:00+09:00,2.4572,2.4591,2.4554,2.4557,1397239.9
2024-12-19 02:14:00+09:00,2.4557,2.4570,2.4553,2.4565,414617.4
2024-12-19 02:15:00+09:00,2.4565,2.4583,2.4546,2.4579,664350.2
2024-12-19 02:16:00+09:00,2.4578,2.4578,2.4518,2.4548,1688376.8
2024-12-19 02:17:00+09:00,2.4548,2.4563,2.4540,2.4554,453217.1
2024-12-19 02:18:00+09:00,2.4553,2.4573,2.4539,2.4540,585580.0
2024-12-19 02:19:00+09:00,2.4540,2.4562,2.4537,2.4552,397643.7
2024-12-19 02:20:00+09:00,2.4552,2.4567,2.4541,2.4556,319637.3
2024-12-19 02:21:00+09:00,2.4556,2.4596,2.4556,2.4585,867517.3
2024-12-19 02:22:00+09:00,2.4586,2.4590,2.4543,2.4543,530162.2
2024-12-19 02:23:00+09:00,2.4543,2.4544,2.4479,2.4496,974007.5
2024-12-19 02:24:00+09:00,2.4496,2.4502,2.4443,2.4468,1449842.0
2024-12-19 02:25:00+09:00,2.4469,2.4502,2.4462,2.4485,648642.5
2024-12-19 02:26:00+09:00,2.4484,2.4484,2.4405,2.4406,1535883.9
2024-12-19 02:27:00+09:00,2.4407,2.4458,2.4400,2.4453,1240183.3
2024-12-19 02:28:00+09:00,2.4454,2.4470,2.4414,2.4434,1101214.4
2024-12-19 02:29:00+09:00,2.4434,2.4462,2.4428,2.4455,395520.0
2024-12-19 02:30:00+09:00,2.4455,2.4557,2.4446,2.4551,1059246.8
2024-12-19 02:31:00+09:00,2.4550,2.4621,2.4544,2.4595,2743240.7
2024-12-19 02:32:00+09:00,2.4595,2.4635,2.4585,2.4586,1230027.5
2024-12-19 02:33:00+09:00,2.4586,2.4661,2.4586,2.4649,1341156.0
2024-12-19 02:34:00+09:00,2.4650,2.4675,2.4642,2.4657,963667.8
2024-12-19 02:35:00+09:00,2.4657,2.4720,2.4654,2.4691,1485190.7
2024-12-19 02:36:00+09:00,2.4691,2.4730,2.4688,2.4718,944843.0
2024-12-19 02:37:00+09:00,2.4718,2.4766,2.4687,2.4720,2333484.4
2024-12-19 02:38:00+09:00,2.4720,2.4758,2.4690,2.4704,2541735.4
2024-12-19 02:39:00+09:00,2.4705,2.4740,2.4656,2.4739,1022647.2
2024-12-19 02:40:00+09:00,2.4740,2.4813,2.4729,2.4777,1631816.4
2024-12-19 02:41:00+09:00,2.4777,2.4808,2.4756,2.4766,1552599.9
2024-12-19 02:42:00+09:00,2.4767,2.4767,2.4705,2.4743,1465893.1
2024-12-19 02:43:00+09:00,2.4744,2.4752,2.4702,2.4715,886464.2
2024-12-19 02:44:00+09:00,2.4714,2.4737,2.4708,2.4724,955336.6
2024-12-19 02:45:00+09:00,2.4724,2.4769,2.4716,2.4757,800025.0
2024-12-19 02:46:00+09:00,2.4758,2.4772,2.4711,2.4712,961734.8
2024-12-19 02:47:00+09:00,2.4712,2.4747,2.4703,2.4731,627027.8
2024-12-19 02:48:00+09:00,2.4731,2.4778,2.4731,2.4764,623085.2
2024-12-19 02:49:00+09:00,2.4765,2.4802,2.4762,2.4799,1787809.8
2024-12-19 02:50:00+09:00,2.4799,2.4803,2.4751,2.4760,1598609.8
2024-12-19 02:51:00+09:00,2.4759,2.4788,2.4759,2.4788,760387.4
2024-12-19 02:52:00+09:00,2.4787,2.4792,2.4766,2.4769,545857.2
2024-12-19 02:53:00+09:00,2.4768,2.4787,2.4745,2.4752,1084294.4
2024-12-19 02:54:00+09:00,2.4752,2.4783,2.4743,2.4753,535475.8
2024-12-19 02:55:00+09:00,2.4753,2.4779,2.4744,2.4777,472710.9
2024-12-19 02:56:00+09:00,2.4777,2.4779,2.4738,2.4749,972595.2
2024-12-19 02:57:00+09:00,2.4750,2.4752,2.4700,2.4716,828564.3
2024-12-19 02:58:00+09:00,2.4715,2.4730,2.4700,2.4720,537281.7
2024-12-19 02:59:00+09:00,2.4720,2.4720,2.4672,2.4698,1170601.5
2024-12-19 03:00:00+09:00,2.4698,2.4704,2.4645,2.4652,1294391.8
2024-12-19 03:01:00+09:00,2.4652,2.4653,2.4608,2.4628,995160.5
2024-12-19 03:02:00+09:00,2.4628,2.4659,2.4620,2.4657,1357813.1
2024-12-19 03:03:00+09:00,2.4657,2.4719,2.4657,2.4701,1340533.2
2024-12-19 03:04:00+09:00,2.4700,2.4738,2.4692,2.4735,1086695.6
2024-12-19 03:05:00+09:00,2.4735,2.4791,2.4734,2.4753,1059248.7
2024-12-19 03:06:00+09:00,2.4754,2.4789,2.4748,2.4748,1144490.5
2024-12-19 03:07:00+09:00,2.4748,2.4748,2.4720,2.4737,548399.1
2024-12-19 03:08:00+09:00,2.4737,2.4769,2.4711,2.4737,671136.2
2024-12-19 03:09:00+09:00,2.4736,2.4781,2.4736,2.4766,618233.7
2024-12-19 03:10:00+09:00,2.4766,2.4805,2.4758,2.4800,852815.0
2024-12-19 03:11:00+09:00,2.4799,2.4806,2.4771,2.4804,1038526.0
2024-12-19 03:12:00+09:00,2.4804,2.4818,2.4772,2.4786,694060.4
2024-12-19 03:13:00+09:00,2.4787,2.4807,2.4786,2.4794,543185.4
2024-12-19 03:14:00+09:00,2.4794,2.4802,2.4771,2.4783,1119433.6
2024-12-19 03:15:00+09:00,2.4784,2.4857,2.4780,2.4856,1266447.3
2024-12-19 03:16:00+09:00,2.4855,2.4915,2.4851,2.4908,3719149.3
2024-12-19 03:17:00+09:00,2.4908,2.4914,2.4886,2.4907,1544077.0
2024-12-19 03:18:00+09:00,2.4908,2.4928,2.4858,2.4880,1751634.5
2024-12-19 03:19:00+09:00,2.4880,2.4900,2.4853,2.4900,901258.1
2024-12-19 03:20:00+09:00,2.4900,2.4926,2.4864,2.4874,1585689.9
2024-12-19 03:21:00+09:00,2.4875,2.4875,2.4835,2.4846,915190.6
2024-12-19 03:22:00+09:00,2.4845,2.4877,2.4825,2.4870,876636.9
2024-12-19 03:23:00+09:00,2.4869,2.4878,2.4845,2.4851,585279.7
2024-12-19 03:24:00+09:00,2.4851,2.4851,2.4820,2.4829,593663.9
2024-12-19 03:25:00+09:00,2.4829,2.4872,2.4814,2.4863,525031.2
2024-12-19 03:26:00+09:00,2.4863,2.4887,2.4832,2.4849,1226345.3
2024-12-19 03:27:00+09:00,2.4850,2.4853,2.4835,2.4852,465539.7
2024-12-19 03:28:00+09:00,2.4851,2.4869,2.4841,2.4855,530169.9
2024-12-19 03:29:00+09:00,2.4855,2.4870,2.4843,2.4866,482460.8
2024-12-19 03:30:00+09:00,2.4867,2.4881,2.4855,2.4879,449021.7
2024-12-19 03:31:00+09:00,2.4879,2.4962,2.4877,2.4913,1926039.6
2024-12-19 03:32:00+09:00,2.4913,2.4926,2.4875,2.4876,878838.1
2024-12-19 03:33:00+09:00,2.4876,2.4884,2.4811,2.4820,1065747.5
2024-12-19 03:34:00+09:00,2.4820,2.4830,2.4768,2.4814,1384380.7
2024-12-19 03:35:00+09:00,2.4814,2.4821,2.4779,2.4782,380763.8
2024-12-19 03:36:00+09:00,2.4782,2.4810,2.4772,2.4786,774274.3
2024-12-19 03:37:00+09:00,2.4786,2.4838,2.4786,2.4825,517202.7
2024-12-19 03:38:00+09:00,2.4824,2.4853,2.4820,2.4834,281408.0
2024-12-19 03:39:00+09:00,2.4833,2.4845,2.4809,2.4833,419005.3
2024-12-19 03:40:00+09:00,2.4833,2.4840,2.4817,2.4817,388452.7
2024-12-19 03:41:00+09:00,2.4818,2.4833,2.4759,2.4771,1195371.6
2024-12-19 03:42:00+09:00,2.4771,2.4820,2.4759,2.4802,749726.3
2024-12-19 03:43:00+09:00,2.4802,2.4854,2.4797,2.4847,543362.0
2024-12-19 03:44:00+09:00,2.4848,2.4855,2.4815,2.4816,760732.7
2024-12-19 03:45:00+09:00,2.4817,2.4821,2.4789,2.4812,543050.0
2024-12-19 03:46:00+09:00,2.4812,2.4898,2.4812,2.4863,1276429.4
2024-12-19 03:47:00+09:00,2.4863,2.4899,2.4859,2.4873,844055.3
2024-12-19 03:48:00+09:00,2.4874,2.4886,2.4856,2.4874,545166.9
2024-12-19 03:49:00+09:00,2.4873,2.4875,2.4838,2.4874,561817.9
2024-12-19 03:50:00+09:00,2.4875,2.4918,2.4875,2.4910,875118.9
2024-12-19 03:51:00+09:00,2.4910,2.4924,2.4887,2.4896,548054.9
2024-12-19 03:52:00+09:00,2.4896,2.4931,2.4896,2.4924,520068.9
2024-12-19 03:53:00+09:00,2.4925,2.4948,2.4910,2.4918,819027.6
2024-12-19 03:54:00+09:00,2.4918,2.4959,2.4918,2.4944,535610.4
2024-12-19 03:55:00+09:00,2.4944,2.4950,2.4914,2.4920,721993.8
2024-12-19 03:56:00+09:00,2.4920,2.4956,2.4916,2.4939,531668.4
2024-12-19 03:57:00+09:00,2.4939,2.5018,2.4933,2.5011,1710929.7
2024-12-19 03:58:00+09:00,2.5012,2.5076,2.5007,2.5061,2434384.9
2024-12-19 03:59:00+09:00,2.5061,2.5148,2.5049,2.5127,2978036.0
2024-12-19 04:00:00+09:00,2.5127,2.5145,2.4997,2.5038,8154101.8
2024-12-19 04:01:00+09:00,2.5038,2.5042,2.4802,2.4908,6762038.6
2024-12-19 04:02:00+09:00,2.4908,2.4992,2.4842,2.4938,4130383.4
2024-12-19 04:03:00+09:00,2.4937,2.4974,2.4889,2.4915,2657612.7
2024-12-19 04:04:00+09:00,2.4914,2.4939,2.4860,2.4883,1837025.9
2024-12-19 04:05:00+09:00,2.4885,2.4887,2.4750,2.4756,3076835.0
2024-12-19 04:06:00+09:00,2.4756,2.4765,2.4617,2.4659,8178234.1
2024-12-19 04:07:00+09:00,2.4659,2.4660,2.4531,2.4625,6450877.9
2024-12-19 04:08:00+09:00,2.4626,2.4692,2.4587,2.4592,2698386.9
2024-12-19 04:09:00+09:00,2.4593,2.4598,2.4526,2.4535,1898482.6
2024-12-19 04:10:00+09:00,2.4531,2.4594,2.4517,2.4531,2844235.3
2024-12-19 04:11:00+09:00,2.4532,2.4648,2.4445,2.4648,6188228.7
2024-12-19 04:12:00+09:00,2.4649,2.4678,2.4576,2.4659,3295877.6
2024-12-19 04:13:00+09:00,2.4660,2.4689,2.4621,2.4673,2668641.5
2024-12-19 04:14:00+09:00,2.4673,2.4771,2.4673,2.4724,3662702.1
2024-12-19 04:15:00+09:00,2.4721,2.4790,2.4702,2.4745,2788169.5
2024-12-19 04:16:00+09:00,2.4744,2.4744,2.4639,2.4650,1969374.2
2024-12-19 04:17:00+09:00,2.4650,2.4698,2.4597,2.4666,1638564.7
2024-12-19 04:18:00+09:00,2.4667,2.4675,2.4566,2.4572,2349908.6
2024-12-19 04:19:00+09:00,2.4571,2.4610,2.4559,2.4600,1454851.8
2024-12-19 04:20:00+09:00,2.4600,2.4679,2.4586,2.4660,1171829.7
2024-12-19 04:21:00+09:00,2.4660,2.4761,2.4660,2.4750,1409599.4
2024-12-19 04:22:00+09:00,2.4751,2.4928,2.4738,2.4886,2899912.0
2024-12-19 04:23:00+09:00,2.4885,2.4902,2.4819,2.4826,2317843.6
2024-12-19 04:24:00+09:00,2.4826,2.4831,2.4767,2.4815,2816842.9
2024-12-19 04:25:00+09:00,2.4814,2.4850,2.4764,2.4768,877065.4
2024-12-19 04:26:00+09:00,2.4769,2.4784,2.4729,2.4743,1487887.7
2024-12-19 04:27:00+09:00,2.4744,2.4757,2.4708,2.4735,1086356.5
2024-12-19 04:28:00+09:00,2.4734,2.4734,2.4645,2.4667,1746888.0
2024-12-19 04:29:00+09:00,2.4666,2.4704,2.4655,2.4703,855028.0
2024-12-19 04:30:00+09:00,2.4703,2.4787,2.4677,2.4775,1509357.9
2024-12-19 04:31:00+09:00,2.4777,2.4814,2.4744,2.4756,1247140.7
2024-12-19 04:32:00+09:00,2.4761,2.4898,2.4757,2.4897,1610626.9
2024-12-19 04:33:00+09:00,2.4897,2.4940,2.4873,2.4922,2292239.7
2024-12-19 04:34:00+09:00,2.4922,2.4945,2.4889,2.4938,1324773.4
2024-12-19 04:35:00+09:00,2.4938,2.4996,2.4926,2.4966,1854803.3
2024-12-19 04:36:00+09:00,2.4965,2.4977,2.4936,2.4960,984826.0
2024-12-19 04:37:00+09:00,2.4960,2.4976,2.4858,2.4881,1815421.5
2024-12-19 04:38:00+09:00,2.4881,2.4887,2.4820,2.4824,1286960.3
2024-12-19 04:39:00+09:00,2.4824,2.4875,2.4806,2.4846,2076865.6
2024-12-19 04:40:00+09:00,2.4846,2.4957,2.4840,2.4926,1289511.1
2024-12-19 04:41:00+09:00,2.4925,2.4957,2.4886,2.4888,756333.8
2024-12-19 04:42:00+09:00,2.4887,2.4894,2.4820,2.4839,966224.5
2024-12-19 04:43:00+09:00,2.4838,2.4843,2.4753,2.4804,2002699.7
2024-12-19 04:44:00+09:00,2.4803,2.4827,2.4751,2.4752,1252887.3
2024-12-19 04:45:00+09:00,2.4752,2.4755,2.4669,2.4679,2156455.7
2024-12-19 04:46:00+09:00,2.4678,2.4695,2.4546,2.4547,3203623.9
2024-12-19 04:47:00+09:00,2.4547,2.4561,2.4468,2.4521,5603021.4
2024-12-19 04:48:00+09:00,2.4520,2.4530,2.4322,2.4413,7651045.2
2024-12-19 04:49:00+09:00,2.4413,2.4456,2.4350,2.4446,3740984.0
2024-12-19 04:50:00+09:00,2.4446,2.4537,2.4429,2.4457,4123909.2
2024-12-19 04:51:00+09:00,2.4457,2.4481,2.4351,2.4352,2758637.3
2024-12-19 04:52:00+09:00,2.4353,2.4392,2.4314,2.4364,2779042.2
2024-12-19 04:53:00+09:00,2.4363,2.4410,2.4333,2.4401,1555058.5
2024-12-19 04:54:00+09:00,2.4401,2.4401,2.4253,2.4310,3770763.8
2024-12-19 04:55:00+09:00,2.4310,2.4346,2.4260,2.4343,2321165.0
2024-12-19 04:56:00+09:00,2.4343,2.4382,2.4272,2.4278,2143212.9
2024-12-19 04:57:00+09:00,2.4279,2.4312,2.4107,2.4172,7438827.8
2024-12-19 04:58:00+09:00,2.4172,2.4274,2.4060,2.4143,10218768.2
2024-12-19 04:59:00+09:00,2.4142,2.4145,2.4010,2.4010,7435867.9
2024-12-19 05:00:00+09:00,2.4012,2.4193,2.4001,2.4101,6889885.6
2024-12-19 05:01:00+09:00,2.4102,2.4167,2.4052,2.4091,3596393.4
2024-12-19 05:02:00+09:00,2.4093,2.4099,2.3768,2.3885,17210263.0
2024-12-19 05:03:00+09:00,2.3885,2.3916,2.3602,2.3723,18955608.6
2024-12-19 05:04:00+09:00,2.3722,2.3805,2.3623,2.3733,17021933.6
2024-12-19 05:05:00+09:00,2.3734,2.3808,2.3666,2.3718,8287816.9
2024-12-19 05:06:00+09:00,2.3717,2.3744,2.3535,2.3583,9556168.1
2024-12-19 05:07:00+09:00,2.3582,2.3598,2.2500,2.2649,34969243.0
2024-12-19 05:08:00+09:00,2.2683,2.3099,2.2313,2.2840,43835772.5
2024-12-19 05:09:00+09:00,2.2840,2.3470,2.2830,2.3259,25769951.0
2024-12-19 05:10:00+09:00,2.3259,2.3307,2.2695,2.3219,21346054.3
2024-12-19 05:11:00+09:00,2.3219,2.3696,2.3209,2.3599,17590573.9
2024-12-19 05:12:00+09:00,2.3599,2.3815,2.3510,2.3608,19272833.6
2024-12-19 05:13:00+09:00,2.3608,2.3608,2.3224,2.3443,16124228.8
2024-12-19 05:14:00+09:00,2.3440,2.3577,2.3175,2.3549,14207651.9
2024-12-19 05:15:00+09:00,2.3549,2.3650,2.3440,2.3513,11170144.8
2024-12-19 05:16:00+09:00,2.3513,2.3545,2.3388,2.3402,6100236.7
2024-12-19 05:17:00+09:00,2.3404,2.3420,2.3031,2.3085,14129925.6
2024-12-19 05:18:00+09:00,2.3082,2.3359,2.3022,2.3229,15394910.2
2024-12-19 05:19:00+09:00,2.3237,2.3425,2.3120,2.3271,12802405.6
2024-12-19 05:20:00+09:00,2.3271,2.3643,2.3213,2.3599,12180914.3
2024-12-19 05:21:00+09:00,2.3599,2.3723,2.3558,2.3697,8371378.3
2024-12-19 05:22:00+09:00,2.3695,2.3750,2.3534,2.3548,6844271.8
2024-12-19 05:23:00+09:00,2.3550,2.3601,2.3360,2.3412,7846377.7
2024-12-19 05:24:00+09:00,2.3412,2.3488,2.3306,2.3412,6753694.7
2024-12-19 05:25:00+09:00,2.3412,2.3624,2.3412,2.3527,5662382.9
2024-12-19 05:26:00+09:00,2.3527,2.3655,2.3481,2.3535,5367491.3
2024-12-19 05:27:00+09:00,2.3539,2.3658,2.3459,2.3634,6524133.0
2024-12-19 05:28:00+09:00,2.3634,2.3754,2.3620,2.3700,6026393.6
2024-12-19 05:29:00+09:00,2.3701,2.3713,2.3546,2.3555,3599129.7
2024-12-19 05:30:00+09:00,2.3554,2.3654,2.3495,2.3538,3880243.5
2024-12-19 05:31:00+09:00,2.3538,2.3610,2.3467,2.3609,3583652.3
2024-12-19 05:32:00+09:00,2.3608,2.3683,2.3529,2.3588,3440261.2
2024-12-19 05:33:00+09:00,2.3589,2.3631,2.3551,2.3586,2737073.3
2024-12-19 05:34:00+09:00,2.3589,2.3673,2.3458,2.3479,3995247.0
2024-12-19 05:35:00+09:00,2.3479,2.3649,2.3468,2.3615,4134371.1
2024-12-19 05:36:00+09:00,2.3614,2.3702,2.3557,2.3563,3655138.0
2024-12-19 05:37:00+09:00,2.3563,2.3594,2.3482,2.3527,3364280.6
2024-12-19 05:38:00+09:00,2.3528,2.3579,2.3446,2.3457,3478005.2
2024-12-19 05:39:00+09:00,2.3457,2.3480,2.3350,2.3388,5720362.2
2024-12-19 05:40:00+09:00,2.3388,2.3426,2.3327,2.3413,4118038.8
2024-12-19 05:41:00+09:00,2.3411,2.3418,2.3270,2.3316,4388737.7
2024-12-19 05:42:00+09:00,2.3316,2.3475,2.3287,2.3425,4373628.3
2024-12-19 05:43:00+09:00,2.3425,2.3429,2.3220,2.3253,4431467.2
2024-12-19 05:44:00+09:00,2.3247,2.3257,2.3146,2.3183,5093029.4
2024-12-19 05:45:00+09:00,2.3182,2.3300,2.3174,2.3279,3928347.8
2024-12-19 05:46:00+09:00,2.3279,2.3348,2.3202,2.3205,3169978.2
2024-12-19 05:47:00+09:00,2.3204,2.3279,2.3114,2.3223,4552162.4
2024-12-19 05:48:00+09:00,2.3222,2.3292,2.3162,2.3290,3177136.0
2024-12-19 05:49:00+09:00,2.3290,2.3505,2.3282,2.3505,4894848.6
2024-12-19 05:50:00+09:00,2.3495,2.3616,2.3386,2.3428,9548842.2
2024-12-19 05:51:00+09:00,2.3428,2.3532,2.3427,2.3501,3619533.7
2024-12-19 05:52:00+09:00,2.3503,2.3596,2.3467,2.3589,3035611.0
2024-12-19 05:53:00+09:00,2.3588,2.3653,2.3543,2.3648,3238974.3
2024-12-19 05:54:00+09:00,2.3648,2.3659,2.3581,2.3606,2805902.6
2024-12-19 05:55:00+09:00,2.3605,2.3605,2.3466,2.3495,3230826.1
2024-12-19 05:56:00+09:00,2.3496,2.3556,2.3453,2.3502,2702799.3
2024-12-19 05:57:00+09:00,2.3500,2.3526,2.3436,2.3450,2151819.1
2024-12-19 05:58:00+09:00,2.3449,2.3452,2.3332,2.3356,3107882.2
2024-12-19 05:59:00+09:00,2.3355,2.3393,2.3180,2.3278,4605311.5
2024-12-19 06:00:00+09:00,2.3277,2.3442,2.3270,2.3348,7050791.9
2024-12-19 06:01:00+09:00,2.3349,2.3383,2.3251,2.3383,3494214.6
2024-12-19 06:02:00+09:00,2.3376,2.3403,2.3296,2.3386,2611726.3
2024-12-19 06:03:00+09:00,2.3386,2.3448,2.3268,2.3285,2346343.7
2024-12-19 06:04:00+09:00,2.3285,2.3297,2.3210,2.3270,3101154.7
2024-12-19 06:05:00+09:00,2.3270,2.3309,2.3198,2.3225,2184564.6
2024-12-19 06:06:00+09:00,2.3224,2.3234,2.3180,2.3220,2057500.6
2024-12-19 06:07:00+09:00,2.3221,2.3281,2.3214,2.3228,1613820.4
2024-12-19 06:08:00+09:00,2.3227,2.3358,2.3207,2.3353,2242148.2
2024-12-19 06:09:00+09:00,2.3353,2.3459,2.3342,2.3363,4135468.5
2024-12-19 06:10:00+09:00,2.3364,2.3418,2.3265,2.3331,2267005.0
2024-12-19 06:11:00+09:00,2.3332,2.3468,2.3325,2.3452,2034504.1
2024-12-19 06:12:00+09:00,2.3452,2.3474,2.3395,2.3472,1997578.0
2024-12-19 06:13:00+09:00,2.3471,2.3510,2.3455,2.3478,2030542.9
2024-12-19 06:14:00+09:00,2.3479,2.3533,2.3460,2.3518,1938716.2
2024-12-19 06:15:00+09:00,2.3517,2.3606,2.3498,2.3538,3264644.5
2024-12-19 06:16:00+09:00,2.3537,2.3537,2.3365,2.3367,3115742.8
2024-12-19 06:17:00+09:00,2.3367,2.3414,2.3347,2.3357,1777311.2
2024-12-19 06:18:00+09:00,2.3357,2.3453,2.3351,2.3442,1357126.0
2024-12-19 06:19:00+09:00,2.3445,2.3476,2.3410,2.3417,1231671.3
2024-12-19 06:20:00+09:00,2.3416,2.3509,2.3395,2.3487,1918031.1
2024-12-19 06:21:00+09:00,2.3488,2.3587,2.3487,2.3530,1573177.7
2024-12-19 06:22:00+09:00,2.3530,2.3536,2.3449,2.3449,2161899.2
2024-12-19 06:23:00+09:00,2.3448,2.3543,2.3435,2.3516,1901167.6
2024-12-19 06:24:00+09:00,2.3516,2.3557,2.3471,2.3557,1189122.6
2024-12-19 06:25:00+09:00,2.3558,2.3563,2.3494,2.3534,1185158.3
2024-12-19 06:26:00+09:00,2.3535,2.3611,2.3535,2.3599,1775740.9
2024-12-19 06:27:00+09:00,2.3599,2.3599,2.3475,2.3489,2467854.5
2024-12-19 06:28:00+09:00,2.3489,2.3602,2.3487,2.3575,1779534.8
2024-12-19 06:29:00+09:00,2.3575,2.3579,2.3523,2.3550,1161928.1
2024-12-19 06:30:00+09:00,2.3550,2.3602,2.3550,2.3559,1462923.3
2024-12-19 06:31:00+09:00,2.3559,2.3659,2.3555,2.3659,2239562.5
2024-12-19 06:32:00+09:00,2.3659,2.3660,2.3594,2.3603,1675853.8
2024-12-19 06:33:00+09:00,2.3603,2.3718,2.3585,2.3706,2724949.6
2024-12-19 06:34:00+09:00,2.3704,2.3728,2.3673,2.3707,1664639.2
2024-12-19 06:35:00+09:00,2.3708,2.3793,2.3698,2.3783,2549169.2
2024-12-19 06:36:00+09:00,2.3784,2.3818,2.3735,2.3805,2789774.0
2024-12-19 06:37:00+09:00,2.3804,2.3914,2.3784,2.3889,4112417.0
2024-12-19 06:38:00+09:00,2.3889,2.3938,2.3871,2.3912,4255042.7
2024-12-19 06:39:00+09:00,2.3912,2.3912,2.3710,2.3771,3378452.5
2024-12-19 06:40:00+09:00,2.3772,2.3856,2.3772,2.3810,2111538.5
2024-12-19 06:41:00+09:00,2.3810,2.3826,2.3759,2.3780,1654321.5
2024-12-19 06:42:00+09:00,2.3780,2.3791,2.3697,2.3701,1541194.7
2024-12-19 06:43:00+09:00,2.3701,2.3769,2.3701,2.3755,1058893.4
2024-12-19 06:44:00+09:00,2.3755,2.3767,2.3718,2.3726,774429.2
2024-12-19 06:45:00+09:00,2.3727,2.3767,2.3701,2.3757,960384.1
2024-12-19 06:46:00+09:00,2.3757,2.3761,2.3569,2.3626,3545057.3
2024-12-19 06:47:00+09:00,2.3627,2.3678,2.3620,2.3620,1304366.0
2024-12-19 06:48:00+09:00,2.3620,2.3639,2.3565,2.3610,2054977.7
2024-12-19 06:49:00+09:00,2.3610,2.3632,2.3566,2.3585,1419965.0
2024-12-19 06:50:00+09:00,2.3585,2.3599,2.3559,2.3559,1109289.9
2024-12-19 06:51:00+09:00,2.3559,2.3637,2.3557,2.3608,982167.0
2024-12-19 06:52:00+09:00,2.3608,2.3671,2.3578,2.3658,873353.0
2024-12-19 06:53:00+09:00,2.3659,2.3659,2.3586,2.3598,1576778.8
2024-12-19 06:54:00+09:00,2.3599,2.3671,2.3595,2.3659,846064.2
2024-12-19 06:55:00+09:00,2.3660,2.3675,2.3614,2.3654,805748.5
2024-12-19 06:56:00+09:00,2.3654,2.3654,2.3584,2.3585,808408.3
2024-12-19 06:57:00+09:00,2.3587,2.3620,2.3576,2.3619,615642.9
2024-12-19 06:58:00+09:00,2.3619,2.3636,2.3598,2.3612,641551.0
2024-12-19 06:59:00+09:00,2.3612,2.3622,2.3478,2.3486,2027161.1
2024-12-19 07:00:00+09:00,2.3486,2.3540,2.3482,2.3495,2876236.7
2024-12-19 07:01:00+09:00,2.3494,2.3495,2.3433,2.3446,1808323.5
2024-12-19 07:02:00+09:00,2.3446,2.3456,2.3409,2.3415,1503316.4
2024-12-19 07:03:00+09:00,2.3415,2.3453,2.3378,2.3398,1893393.1
